WKT,fid,id,building_theme,classification,distinctive_name,feature_code
"POLYGON ((345192.78 293610.5,345175.04 293615.07,345170.63 293598.25,345188.38 293593.77,345192.78 293610.5))","116994",97159CD3-6881-4F57-8BF2-D19A52837AFE,Cultural Facility,Library,Church Stretton Library,"15024"
"POLYGON ((531962.15 172196.2,531932.57 172183.88,531950.18 172141.88,531981.41 172155.09,531979.38 172160.06,531980.65 172160.6,531987.4 172159.05,531994.0 172161.8,531997.5 172168.25,531992.55 172180.45,531985.3 172182.1,531978.85 172179.4,531975.05 172173.25,531972.4 172171.98,531962.15 172196.2),(531944.15 172176.1,531955.8 172180.9,531960.65 172169.05,531949.1 172164.15,531944.15 172176.1))","116995",98F5A8A5-6E78-4CE6-ADA9-E682C7BF7FF7,Cultural Facility,Library,Nettlefold Hall/West Norwood Library,"15024"
"POLYGON ((521279.58 406716.16,521281.88 406733.46,521264.48 406735.76,521262.18 406718.56,521279.58 406716.16))","117044",C4F73384-61A3-4571-9A0E-62EF90D6911D,Cultural Facility,Library,The Stanford Centre,"15024"
"POLYGON ((398548.2 277187.7,398529.0 277175.25,398537.25 277164.3,398554.25 277180.0,398548.2 277187.7))","117180",DF794565-00FA-40FA-963C-BA2064DCA841,Cultural Facility,Library,Rubery Library,"15024"
"POLYGON ((531902.45 168126.54,531892.45 168141.37,531875.09 168130.02,531885.06 168115.2,531902.45 168126.54))","117303",E7A374DB-90C7-4209-9786-2FBF0332716C,Cultural Facility,Library,Thornton Heath Library,"15024"
"POLYGON ((362272.1 173650.3,362277.21 173634.06,362298.29 173640.7,362293.2 173656.95,362272.1 173650.3))","117347",142DC1DE-0DF0-4DBF-942C-EA9CB78CFCF6,Cultural Facility,Library,St George Library,"15024"
"POLYGON ((533302.12 183042.4,533294.36 183042.91,533294.26 183041.32,533286.53 183041.81,533286.63 183043.42,533267.99 183044.65,533266.64 183014.45,533300.64 183013.39,533302.12 183042.4))","117384",334BD8FA-0DD1-478A-B0A5-94DAB46FA777,Cultural Facility,Library,Shoreditch Public Library,"15024"
"POLYGON ((416024.9 144311.2,416040.15 144315.91,416037.8 144323.5,416022.55 144318.79,416024.9 144311.2))","117507",59294139-270D-4FB7-917C-F587A38A6BE2,Cultural Facility,Library,,"15024"
"POLYGON ((331264.24 435235.75,331274.79 435225.15,331285.15 435235.46,331274.53 435246.04,331264.24 435235.75))","117523",A1825E66-1D00-48BD-A324-978DFE785360,Cultural Facility,Library,Revoe Library,"15024"
"POLYGON ((280124.13 658203.98,280104.9 658205.48,280104.01 658194.03,280123.23 658192.53,280124.13 658203.98))","117551",78D771D1-1168-45C8-B71A-FF6BB65E95EA,Cultural Facility,Library,,"15024"
"POLYGON ((450609.37 209088.45,450611.3 209089.37,450604.47 209103.36,450602.21 209102.28,450597.37 209112.19,450582.05 209105.06,450577.25 209115.47,450575.24 209114.55,450591.03 209080.53,450609.1 209089.03,450609.37 209088.45))","117606",233048C6-E35C-42C1-BF9C-942C48269BAE,Cultural Facility,Library,Summertown Library,"15024"
"POLYGON ((506487.77 427480.62,506485.21 427488.59,506466.92 427482.63,506475.25 427460.48,506491.88 427467.75,506487.77 427480.62))","117740",6527E4FE-AC11-49E3-8ED3-18709CFD1F5A,Cultural Facility,Library,Gipsyville Library,"15024"
"POLYGON ((456194.76 510690.91,456206.0 510702.82,456186.0 510716.52,456177.56 510702.54,456194.76 510690.91))","117809",DED7D7CB-0101-40B2-A978-3CBF0889E485,Cultural Facility,Library,Great Ayton Discovery Centre,"15024"
"POLYGON ((595358.2 149439.33,595337.88 149445.84,595334.72 149435.97,595355.04 149429.46,595358.2 149439.33))","117875",C0E97D0B-7984-465D-B549-BE1E6DC2262B,Cultural Facility,Library,,"15024"
"POLYGON ((462757.37 267564.42,462748.33 267570.5,462736.49 267552.9,462737.94 267547.62,462746.04 267548.41,462745.32 267555.8,462753.96 267559.18,462757.37 267564.42))","117909",BC1D9AB4-8B2C-47B9-9D6C-2B3ECCD7EA3B,Cultural Facility,Library,Long Buckby Library,"15024"
"POLYGON ((334890.75 381991.7,334890.9 381979.1,334904.65 381978.95,334904.53 381966.35,334928.58 381936.23,334950.0 381953.72,334938.3 381968.45,334928.5 381960.5,334923.55 381966.65,334920.45 381973.77,334920.5 381982.08,334930.39 381981.91,334930.55 381991.8,334890.75 381991.7))","117912",9354F991-19F1-4AA6-AFF8-192356A00A4E,Cultural Facility,Library,Bromborough Library,"15024"
"POLYGON ((386876.72 423017.54,386884.3 423006.75,386906.3 423022.15,386898.74 423032.97,386876.72 423017.54))","117914",5C619DA1-CF80-475E-ABA6-AB2D7F293289,Cultural Facility,Library,Bacup Library,"15024"
"POLYGON ((326429.72 672105.52,326422.37 672103.69,326424.1 672096.75,326431.45 672098.58,326429.72 672105.52))","117969",CC5531FF-8E2B-4764-A1B5-35EDC7CE5A4F,Cultural Facility,Library,National Library of Scotland,"15024"
"POLYGON ((568045.28 178511.95,568051.86 178500.7,568070.56 178511.8,568064.01 178523.12,568045.28 178511.95))","117971",7D586255-E492-45A5-BD76-BCA825940822,Cultural Facility,Library,East Tilbury Library,"15024"
"POLYGON ((538083.63 102081.84,538068.6 102085.25,538066.62 102076.59,538057.6 102078.64,538054.43 102064.49,538078.57 102059.42,538082.63 102077.39,538083.63 102081.84))","117985",45918526-748B-492D-8268-1F55B8651E08,Cultural Facility,Library,,"15024"
"POLYGON ((377167.03 407938.64,377162.28 407938.19,377163.56 407924.6,377168.41 407923.96,377175.23 407924.6,377173.85 407939.28,377167.03 407938.64),(377167.27 407936.12,377167.98 407928.48,377163.77 407928.09,377163.06 407935.72,377167.27 407936.12))","118085",E5752B68-6F03-4E0D-ABE4-906A756E27DA,Cultural Facility,Library,Coronation Road Community Centre and Library,"15024"
"POLYGON ((410121.4 410645.18,410116.59 410656.88,410104.17 410651.72,410108.97 410639.97,410121.4 410645.18))","118112",0597B6B2-9B93-4A7D-82B2-52025C8EB2F9,Cultural Facility,Library,Meltham Library,"15024"
"POLYGON ((545917.2 202145.64,545896.21 202168.07,545884.72 202157.33,545886.41 202155.53,545890.3 202150.28,545897.65 202143.5,545891.46 202137.71,545899.51 202129.1,545917.2 202145.64))","118115",36CB196D-BBBE-4721-8826-1B863400E5F2,Cultural Facility,Library,Epping Library,"15024"
"POLYGON ((439510.51 540860.4,439506.65 540872.7,439489.12 540867.09,439493.01 540854.9,439510.51 540860.4))","118176",855CF73D-9353-4346-A95D-216CC7D88F74,Cultural Facility,Library,Shotton Library,"15024"
"POLYGON ((407937.44 424253.75,407903.62 424243.77,407914.69 424226.74,407940.72 424243.26,407937.44 424253.75))","118266",7BC11AD9-5D2F-4327-B306-55F4F44818E5,Cultural Facility,Library,King Cross Library,"15024"
"POLYGON ((546276.36 251998.42,546286.53 252001.53,546285.14 252006.09,546274.97 252002.98,546276.36 251998.42))","118280",8EAA433B-DBB9-42DC-9840-47EF7B682C78,Cultural Facility,Library,Great Shelford Library,"15024"
"POLYGON ((551385.76 189160.74,551365.87 189142.55,551378.4 189128.84,551372.19 189123.14,551376.64 189118.29,551383.48 189124.39,551392.12 189114.72,551411.53 189132.05,551385.76 189160.74))","118316",86A291EB-3F47-4293-9407-D4B5B672D7FB,Cultural Facility,Library,Romford Central Library,"15024"
"POLYGON ((385210.06 205369.33,385174.27 205337.02,385187.81 205322.09,385223.5 205354.31,385210.06 205369.33))","118386",AF878B5E-DD64-4079-9CAF-6D8F20C4E83A,Cultural Facility,Library,Stroud Library,"15024"
"POLYGON ((381255.67 399106.69,381248.7 399113.14,381243.97 399108.02,381250.94 399101.57,381255.67 399106.69))","118393",95041082-8696-44A7-B8B4-90A885F6047E,Cultural Facility,Library,Pendleton Library,"15024"
"POLYGON ((234264.65 639241.79,234264.27 639235.52,234273.48 639225.4,234279.87 639225.06,234284.48 639229.17,234284.81 639235.35,234275.46 639245.62,234269.16 639245.86,234264.65 639241.79))","118407",1868ACC8-6DD4-4FB6-929B-C9F850991CAD,Cultural Facility,Library,,"15024"
"POLYGON ((583954.8 192420.46,583967.15 192417.3,583972.75 192438.95,583960.69 192442.06,583954.8 192420.46))","118628",8F099630-955A-4241-8A3D-49DCF0C0DC0B,Cultural Facility,Library,Hockley Library,"15024"
"POLYGON ((570820.53 166707.88,570828.78 166704.98,570834.68 166721.98,570826.34 166724.8,570820.53 166707.88))","118683",AF1E5763-BCE2-4F85-81CA-4A02B2ADFA5E,Cultural Facility,Library,Cuxton Library,"15024"
"POLYGON ((451811.27 341132.95,451803.7 341122.31,451816.75 341113.06,451813.81 341107.88,451829.77 341103.52,451835.97 341100.17,451843.13 341110.19,451811.27 341132.95))","118719",40B00921-8CAA-47C2-8AE0-79772C594CA9,Cultural Facility,Library,Bilborough Library,"15024"
"POLYGON ((325050.04 208817.5,325051.24 208817.15,325053.84 208826.21,325076.66 208819.65,325078.88 208826.63,325050.84 208834.97,325044.83 208835.66,325046.3 208840.8,325026.35 208846.55,325024.45 208839.91,325035.19 208836.8,325031.67 208826.02,325043.52 208817.51,325043.02 208815.61,325049.9 208808.79,325051.79 208815.21,325049.85 208817.03,325050.04 208817.5))","118737",5CFED4E1-79E9-46FD-9DD8-E4F6496E21B3,Cultural Facility,Library,,"15024"
"POLYGON ((323423.41 126444.22,323398.68 126443.42,323399.04 126432.28,323423.77 126433.08,323423.41 126444.22))","118799",F30E1228-E732-4A66-8360-D3CDC4907A7E,Cultural Facility,Library,Priorswood Library,"15024"
"POLYGON ((378625.15 423285.0,378630.05 423305.75,378616.6 423308.15,378611.45 423286.45,378618.2 423284.6,378625.15 423285.0))","118806",8BC9717D-2A92-47E5-A824-D9C9B97DE369,Cultural Facility,Library,Haslingden Library,"15024"
"POLYGON ((452419.56 339749.86,452424.9 339743.9,452431.15 339749.45,452414.13 339768.56,452400.98 339756.82,452412.85 339743.75,452419.56 339749.86))","118827",3A7E48EB-365F-4CDF-95BF-AC7721B2122A,Cultural Facility,Library,Wollaton Library,"15024"
"POLYGON ((514330.78 344065.81,514327.63 344082.0,514318.36 344080.2,514321.5 344064.01,514330.78 344065.81))","118838",859D159C-E213-4ABA-B16B-45CC29F3C034,Cultural Facility,Library,Church House,"15024"
"POLYGON ((377568.52 508793.44,377569.42 508810.11,377562.32 508810.5,377561.42 508793.82,377568.52 508793.44))","118854",9C4D7A8C-852E-47AB-8CD4-B02403BB5F2C,Cultural Facility,Library,,"15024"
"POLYGON ((555967.01 186426.73,555936.45 186435.8,555932.35 186421.6,555962.87 186412.57,555967.01 186426.73))","118979",2E87851F-A893-4FC8-82AD-9764FEDF3444,Cultural Facility,Library,Upminster Library,"15024"
"POLYGON ((244879.48 128921.39,244875.0 128906.55,244880.77 128904.81,244885.25 128919.65,244879.48 128921.39))","119024",EA1A364A-D0FE-44A1-9F82-7AED8EEAEAEE,Cultural Facility,Library,Northam Library,"15024"
"POLYGON ((434148.35 571849.09,434153.83 571843.45,434160.98 571843.59,434162.45 571845.05,434153.53 571854.17,434148.35 571849.09))","119265",3ED8FB9F-A142-4E1F-8C2F-594A5284163E,Cultural Facility,Library,,"15024"
"POLYGON ((489808.41 510799.78,489791.87 510786.38,489807.45 510767.17,489823.74 510780.47,489808.41 510799.78))","119331",17B247D4-8698-4A5F-A2F3-7B29FB1F3FB4,Cultural Facility,Library,Whitby Library,"15024"
"POLYGON ((136913.36 31370.22,136917.57 31355.59,136929.8 31359.3,136925.78 31373.77,136913.36 31370.22))","119461",430D19AA-5E2F-4E5E-9715-DFC6C1774F4A,Cultural Facility,Library,,"15024"
"POLYGON ((431460.24 433939.54,431459.36 433929.99,431462.21 433929.72,431463.1 433939.27,431460.24 433939.54))","119535",1BC4DCB0-6DF0-4D34-9AA8-E593B2B4D430,Cultural Facility,Library,,"15024"
"POLYGON ((479650.19 471433.74,479639.95 471431.04,479645.4 471409.97,479655.68 471412.66,479650.19 471433.74))","119537",219E19A6-AA06-46CB-BDA4-1E0A4785170A,Cultural Facility,Library,Norton HIVE and Community Hub,"15024"
"POLYGON ((411185.25 292017.75,411172.47 291998.9,411188.94 291988.38,411201.46 292007.03,411185.25 292017.75))","119592",B0C32D7A-A370-463D-83BD-A631217F4D95,Cultural Facility,Library,Erdington Library,"15024"
"POLYGON ((254101.01 669582.58,254110.45 669585.2,254106.05 669601.25,254072.95 669592.15,254077.3 669576.2,254086.06 669578.61,254102.45 669518.97,254110.74 669521.19,254112.65 669513.85,254086.1 669506.6,254090.42 669490.95,254140.29 669504.23,254124.8 669561.77,254107.95 669557.15,254101.01 669582.58))","119608",E51D5A3C-57C1-4899-9AE4-2D804DD6A10D,Cultural Facility,Library,,"15024"
"POLYGON ((264459.36 196107.58,264448.64 196104.56,264457.0 196074.61,264485.15 196082.41,264480.95 196097.5,264463.71 196092.71,264459.36 196107.58))","119685",C102EF11-3BBE-4B8B-86F7-71C3B99CEDAB,Cultural Facility,Library,Penlan Library,"15024"
"POLYGON ((407678.92 427845.41,407652.79 427836.36,407655.98 427827.22,407682.13 427836.25,407678.92 427845.41))","119867",EB7C39F7-FCFC-4116-9637-A378E72771AA,Cultural Facility,Library,Beechwood Road Library,"15024"
"POLYGON ((278379.51 192299.0,278357.65 192276.61,278369.64 192264.77,278391.37 192287.45,278379.51 192299.0))","119928",00E1B2AA-1A70-49B1-9520-7A5626677119,Cultural Facility,Library,Cwmafan Library,"15024"
"POLYGON ((563325.65 149852.11,563321.76 149845.66,563340.5 149834.4,563344.4 149840.9,563325.65 149852.11))","120107",8710FF6C-79B5-44BC-BABC-976C854DB565,Cultural Facility,Library,Hadlow Library,"15024"
"POLYGON ((577584.8 186983.92,577577.45 186971.71,577597.8 186959.44,577605.16 186971.65,577584.8 186983.92))","120186",99FDD556-4845-405B-9628-C990526313AA,Cultural Facility,Library,South Benfleet Library,"15024"
"POLYGON ((524029.14 175178.67,524018.9 175140.48,524044.26 175133.37,524055.09 175171.4,524029.14 175178.67))","120239",4CABC2CB-477D-4F30-9C0A-907D7CBDA9DF,Cultural Facility,Library,,"15024"
"POLYGON ((440399.63 433019.11,440402.21 433016.89,440408.66 433014.22,440426.02 433014.52,440425.74 433031.26,440404.15 433030.85,440403.09 433030.56,440402.01 433030.07,440401.59 433029.79,440401.2 433029.42,440400.82 433028.91,440399.13 433025.68,440399.63 433019.11))","120333",AAEA9290-FC6E-4B3E-9C75-FB83F28C3D64,Cultural Facility,Library,,"15024"
"POLYGON ((274786.9 300774.92,274806.13 300776.55,274805.25 300786.85,274786.02 300785.22,274786.9 300774.92))","120393",12E0B268-6BCB-46D8-88EE-341E7F09A602,Cultural Facility,Library,Machynlleth Library,"15024"
"POLYGON ((471458.06 107926.23,471483.79 107940.66,471473.4 107959.31,471447.64 107944.96,471458.06 107926.23))","120405",167EBEEB-38F6-4065-9010-BB93B3B4398F,Cultural Facility,Library,Leigh Park Library,"15024"
"POLYGON ((321972.25 389338.7,321968.82 389334.92,321985.2 389317.78,321993.6 389330.3,321987.25 389338.05,321978.75 389330.85,321972.25 389338.7))","120441",CE5162E0-A8B4-4CC0-B54F-B2F8A91BC431,Cultural Facility,Library,Hoylake Library,"15024"
"POLYGON ((532531.67 179825.87,532515.31 179830.55,532513.55 179825.2,532498.65 179830.04,532494.85 179818.25,532512.92 179812.55,532520.56 179816.7,532572.52 179801.12,532576.5 179813.22,532542.95 179822.65,532531.63 179825.75,532531.67 179825.87))","120494",54CBCB94-2D1E-4E22-8CF2-0FE057BAD67A,Cultural Facility,Library,John Harvard Library,"15024"
"POLYGON ((316072.47 167901.93,316083.48 167899.17,316085.06 167905.47,316074.05 167908.23,316072.47 167901.93))","120610",E6AB70F7-F5B7-4D3C-A196-12E0A188ED14,Cultural Facility,Library,Sully Library,"15024"
"POLYGON ((518131.58 104552.0,518130.17 104546.62,518143.99 104543.03,518150.14 104566.68,518136.4 104570.31,518131.58 104552.0))","120676",E5C962AE-A458-4C8C-913A-F59B3C933DFA,Cultural Facility,Library,,"15024"
"POLYGON ((354751.85 633961.57,354744.44 633955.91,354750.39 633948.11,354757.85 633953.8,354751.85 633961.57))","120722",364C37B5-415E-4BBC-BBD1-8C57EF016ACC,Cultural Facility,Library,,"15024"
"POLYGON ((387369.0 394408.6,387296.41 394402.34,387298.71 394375.71,387371.29 394381.97,387369.0 394408.6))","120783",1E7340AB-3718-48A3-AE8F-35E82491B8C0,Cultural Facility,Library,Arcadia,"15024"
"POLYGON ((299109.74 579348.3,299079.54 579363.33,299073.45 579351.07,299103.64 579336.04,299109.74 579348.3))","120834",2B2804B4-8AC4-4453-9B0B-41A2AA36162C,Cultural Facility,Library,Lochthorn Library,"15024"
"POLYGON ((363063.77 175555.33,363069.51 175524.47,363073.82 175519.74,363080.89 175528.34,363080.64 175539.14,363080.81 175541.26,363082.15 175547.07,363082.23 175548.23,363082.19 175548.82,363082.01 175549.84,363079.48 175558.44,363063.77 175555.33))","120861",460947E5-6FE7-4ABD-9E6A-7630D759BDF7,Cultural Facility,Library,Fishponds Library,"15024"
"POLYGON ((311922.56 530713.4,311913.69 530711.52,311917.12 530695.3,311926.01 530697.1,311922.56 530713.4))","121130",98C2C699-6251-4632-8D65-EFF6C163B190,Cultural Facility,Library,Cockermouth Library,"15024"
"POLYGON ((410314.58 430234.7,410315.83 430235.03,410315.45 430236.45,410311.7 430249.87,410305.45 430248.2,410309.4 430233.39,410314.58 430234.7))","121177",0592E85B-FFBD-429A-B035-7BBB20D0AFAF,Cultural Facility,Library,The Bank,"15024"
"POLYGON ((409060.38 333697.3,409063.49 333678.91,409081.88 333682.02,409079.15 333698.18,409079.19 333698.19,409078.85 333700.25,409060.38 333697.3))","121257",37E43E81-D2B0-4FB3-B7CC-DBFE2F71ED55,Cultural Facility,Library,Uttoxeter Library,"15024"
"POLYGON ((201886.7 52524.4,201872.91 52521.29,201871.2 52528.8,201859.71 52526.21,201865.31 52501.83,201890.57 52507.53,201886.7 52524.4))","121339",12CC7A37-871A-43BC-A458-88320D68BCB0,Cultural Facility,Library,,"15024"
"POLYGON ((412074.52 283083.19,412073.1 283101.47,412044.2 283097.3,412046.38 283075.28,412046.75 283072.06,412074.9 283075.1,412074.52 283083.19))","121511",C8B3C3BC-9589-4D14-98B1-817F38D9124D,Cultural Facility,Library,Acocks Green Library,"15024"
"POLYGON ((249099.88 61006.22,249103.01 60996.82,249129.24 61005.64,249125.36 61016.61,249123.88 61016.08,249124.28 61014.93,249099.88 61006.22))","121756",79C221F7-2910-4BD5-8B92-1724A36484D4,Cultural Facility,Library,,"15024"
"POLYGON ((432059.28 278132.92,432059.27 278132.92,432055.27 278139.99,432050.99 278137.52,432050.56 278137.37,432043.54 278134.81,432050.16 278109.82,432068.95 278115.85,432059.28 278132.92))","121773",D37452E6-D635-44EC-B3EE-511A50D8B355,Cultural Facility,Library,Earlsdon Library,"15024"
"POLYGON ((239105.4 675286.2,239099.54 675304.83,239093.49 675302.93,239099.35 675284.3,239105.4 675286.2))","121798",AC34D809-85B9-430E-BDCD-C03C351B3927,Cultural Facility,Library,Levenford House,"15024"
"POLYGON ((436997.6 493589.9,436958.05 493577.25,436952.38 493572.01,436949.84 493547.49,436967.38 493545.8,436969.75 493572.92,436972.6 493572.65,436977.59 493576.83,437062.38 493567.65,437064.56 493590.98,437044.11 493592.89,437044.66 493600.76,437035.92 493598.83,437034.54 493588.74,437023.6 493589.6,437024.17 493595.61,436997.6 493589.9))","121823",A5124172-28E3-4AC3-8C33-37B695ABD28F,Cultural Facility,Library,Northallerton Library,"15024"
"POLYGON ((435473.27 209896.91,435444.86 209902.23,435440.78 209881.55,435469.54 209876.28,435473.27 209896.91))","121892",27B56DCD-D747-47AC-BDDF-B1DEF30B63E1,Cultural Facility,Library,Witney Library,"15024"
"POLYGON ((392356.99 323176.58,392350.2 323173.16,392335.41 323166.58,392327.95 323163.91,392336.9 323135.17,392355.73 323141.05,392366.61 323106.17,392399.09 323116.29,392383.56 323166.12,392362.31 323159.5,392356.99 323176.58))","121947",CFD4D93D-CA87-43C7-B2BB-B2CE0D4DEC61,Cultural Facility,Library,Stafford Library,"15024"
"POLYGON ((378486.62 275519.6,378493.01 275520.26,378491.27 275536.22,378478.57 275534.83,378480.29 275518.94,378486.62 275519.6))","121961",2D3285CB-89A4-41A6-A6EE-F5CF5BE0755A,Cultural Facility,Library,Bewdley Library,"15024"
"POLYGON ((498925.86 425980.58,498936.62 425980.57,498936.63 425991.2,498925.88 425991.21,498925.86 425980.58))","121983",ED005BED-05AB-4477-A8C0-73EB14C5E258,Cultural Facility,Library,North Ferriby Library,"15024"
"POLYGON ((525115.36 159612.36,525120.61 159594.17,525153.15 159603.52,525147.77 159621.81,525115.36 159612.36))","121996",EF632624-264C-446B-BC7D-A55BA195F333,Cultural Facility,Library,Banstead Library,"15024"
"POLYGON ((332393.68 428336.64,332408.02 428360.87,332394.16 428369.04,332388.08 428367.05,332376.2 428346.95,332393.68 428336.64))","122084",84224BD2-0754-4012-BE0E-788D7FBF0504,Cultural Facility,Library,St Annes Library,"15024"
"POLYGON ((255189.95 622129.56,255201.93 622120.2,255221.38 622145.08,255190.41 622169.28,255153.0 622121.4,255171.97 622106.54,255189.95 622129.56))","122100",ACFF35A1-825E-4ABE-859C-6CE4E9E402D6,Cultural Facility,Library,Auchinleck Library,"15024"
"POLYGON ((244289.64 200861.0,244280.04 200852.5,244292.14 200838.8,244301.74 200847.2,244289.64 200861.0))","122165",F897D932-7FB5-4748-90C1-F24BC0E0985F,Cultural Facility,Library,Burry Port Library,"15024"
"POLYGON ((537611.16 173556.04,537596.28 173556.55,537596.21 173554.52,537611.09 173554.01,537611.16 173556.04))","122238",70D1CEEA-58F9-42BC-96B8-3B8B332F6AD8,Cultural Facility,Library,Catford Library,"15024"
"POLYGON ((448005.56 517249.37,448027.29 517255.87,448019.29 517281.86,447997.6 517275.31,448005.56 517249.37))","122273",571AA552-8D5B-4C0B-BD53-5A649B8B2D7C,Cultural Facility,Library,Acklam Library,"15024"
"POLYGON ((503103.49 307236.24,503090.11 307232.23,503085.86 307230.87,503096.75 307202.65,503112.17 307207.65,503107.02 307223.61,503105.46 307222.88,503103.95 307233.15,503103.49 307236.24))","122298",DF4FAF1E-9DBA-455F-877C-12723E6FB900,Cultural Facility,Library,Stamford Library,"15024"
"POLYGON ((548077.1 189564.6,548055.43 189557.88,548060.76 189540.7,548069.06 189543.26,548071.55 189535.66,548081.5 189538.55,548084.15 189530.3,548098.16 189534.83,548091.84 189554.47,548081.24 189551.17,548077.1 189564.6))","122372",B34D46B4-805D-44EE-AA7F-36E68B7B548A,Cultural Facility,Library,Marks Gate Library,"15024"
"POLYGON ((416662.81 572404.1,416668.84 572412.0,416671.33 572416.19,416674.68 572423.89,416677.07 572433.17,416665.67 572435.79,416663.61 572427.72,416662.0 572423.69,416659.13 572418.56,416651.94 572410.29,416645.11 572405.07,416650.46 572396.38,416662.81 572404.1))","122390",952773EF-753F-4158-8BB8-700717E0F73A,Cultural Facility,Library,,"15024"
"POLYGON ((343248.93 388546.5,343202.7 388566.86,343198.22 388557.15,343206.6 388551.14,343201.94 388540.62,343211.12 388535.9,343218.63 388532.63,343226.31 388529.77,343239.63 388525.66,343248.93 388546.5))","122471",D8EA3AA7-5107-4777-9673-BE755AB8B235,Cultural Facility,Library,Lee Valley Library,"15024"
"POLYGON ((420713.3 304161.3,420713.85 304148.77,420758.67 304150.75,420758.04 304163.36,420713.3 304161.3))","122492",2B25C22A-8FFC-4263-823C-D6E239284A6C,Cultural Facility,Library,Central Library,"15024"
"POLYGON ((531175.36 180890.93,531188.21 180894.16,531179.17 180931.63,531167.09 180926.96,531172.44 180902.76,531175.36 180890.93))","122627",8DE1D750-F2A4-4711-950B-90E42901F13D,Cultural Facility,Library,Middle Temple Library,"15024"
"POLYGON ((312600.12 87572.0,312598.33 87569.9,312594.33 87573.5,312587.13 87565.4,312586.4 87566.06,312581.63 87560.71,312595.46 87548.31,312610.58 87564.93,312608.93 87570.4,312600.12 87572.0))","122644",E233A75D-AEAA-4273-908C-A1BA2318935B,Cultural Facility,Library,,"15024"
"POLYGON ((322229.78 296489.6,322230.13 296485.98,322240.38 296486.98,322240.08 296490.49,322229.78 296489.6))","122692",3CCF99FF-BC85-4E7D-A094-FD96FDF55D0A,Cultural Facility,Library,Montgomery Library,"15024"
"POLYGON ((522089.33 164178.25,522089.31 164178.26,522092.9 164186.15,522083.8 164190.25,522073.95 164168.25,522075.24 164167.64,522082.96 164164.12,522089.33 164178.25))","122719",EA3B3AEA-F0C4-4D36-98C9-39F0E79E91FE,Cultural Facility,Library,Stoneleigh Community Library,"15024"
"POLYGON ((441773.58 395397.98,441752.63 395394.07,441755.58 395378.55,441776.38 395382.47,441773.58 395397.98))","122775",8CF8CE1B-F496-423C-BF84-D26881BA6A6B,Cultural Facility,Library,Greasbrough Library,"15024"
"POLYGON ((327897.87 665768.1,327899.65 665765.79,327873.17 665745.61,327888.44 665725.63,327906.19 665739.18,327899.3 665752.54,327904.3 665756.36,327912.72 665745.34,327943.61 665768.93,327925.24 665793.11,327937.67 665802.59,327921.13 665824.23,327935.77 665835.43,327922.91 665852.23,327852.2 665798.12,327865.05 665781.32,327879.36 665792.36,327890.29 665777.49,327888.8 665769.25,327897.87 665768.1))","122991",99A78EBE-CD36-4040-8E88-759E8DD29134,Cultural Facility,Library,Loanhead Library,"15024"
"POLYGON ((358832.67 171856.91,358839.94 171851.52,358849.32 171864.2,358840.43 171870.0,358840.2 171869.69,358837.76 171871.46,358825.15 171879.11,358825.53 171879.72,358820.99 171882.68,358812.51 171868.58,358832.67 171856.91))","123038",5044284D-C48D-430B-89DC-DF8C02012858,Cultural Facility,Library,Bedminster Library,"15024"
"POLYGON ((471718.47 139461.03,471715.6 139464.1,471707.48 139468.04,471695.89 139473.66,471690.94 139457.4,471714.72 139450.05,471718.47 139461.03))","123177",FF66EFD0-79A4-4C6D-82FF-8117BC7D0D8E,Cultural Facility,Library,Alton Library,"15024"
"POLYGON ((537596.72 255909.22,537594.06 255917.01,537619.52 255925.7,537615.62 255937.64,537615.65 255937.65,537625.93 255941.3,537630.59 255928.24,537645.67 255933.56,537634.68 255965.93,537627.9 255963.74,537622.71 255977.07,537628.43 255978.99,537631.83 255968.98,537652.41 255966.22,537653.9 255977.44,537639.72 255979.32,537632.91 255999.79,537555.62 255973.76,537549.87 255991.44,537535.06 255986.63,537527.33 256010.4,537516.3 256010.07,537512.86 256009.1,537511.25 256008.17,537509.8 256007.0,537508.56 256005.61,537503.96 255999.14,537512.41 255973.12,537524.63 255977.09,537527.71 255967.66,537517.37 255967.0,537519.61 255942.88,537532.97 255944.55,537541.74 255946.73,537549.76 255922.55,537561.24 255926.35,537552.55 255952.67,537558.35 255954.7,537558.24 255955.04,537609.72 255973.17,537612.72 255964.74,537612.66 255964.72,537620.52 255942.15,537620.18 255942.05,537614.45 255940.33,537611.1 255950.22,537571.59 255936.77,537582.17 255904.26,537596.72 255909.22))","123184",B7C3B3A6-90DC-4F54-838D-63B7EEAF040E,Cultural Facility,Library,Comberton Library,"15024"
"POLYGON ((238988.87 680162.38,238967.74 680155.38,238974.4 680134.75,238995.55 680141.65,238988.87 680162.38))","123300",4886360D-3E39-4AED-877F-765D1393C3A5,Cultural Facility,Library,,"15024"
"POLYGON ((512885.66 177582.19,512890.24 177557.83,512906.71 177560.6,512903.04 177584.61,512885.66 177582.19))","123427",ACF0DD5D-1EA0-4F26-93D9-8834D06BB13C,Cultural Facility,Library,Heston Library,"15024"
"POLYGON ((389877.94 263212.34,389847.54 263224.19,389840.76 263206.74,389871.16 263194.91,389877.94 263212.34))","123599",D1E0C5D9-0E42-49FB-BF27-3B71E1DD50ED,Cultural Facility,Library,Droitwich Spa Library,"15024"
